mmsi,vessel_type
525200370,UNKNOWN
563131000,Bulk Carrier
525301093,UNKNOWN
525018040,UNKNOWN
525003243,UNKNOWN
563105700,Bulk Carrier
219496000,Chemical/Oil Products Tanker
525022247,UNKNOWN
563221300,Chemical/Oil Products Tanker
525501771,UNKNOWN
477846500,LNG Tanker
525110123,Patrol Vessel
538090662,Passenger (Cruise) Ship
525601234,UNKNOWN
352003087,Deck Cargo Ship
525200352,UNKNOWN
636092895,Container Ship
374224000,Bulk Carrier
525003597,UNKNOWN
525401025,UNKNOWN
538005657,Vehicles Carrier
525023377,UNKNOWN
538004749,Bulk Carrier
525701774,NOT_FOUND
525400825,UNKNOWN
235093797,NOT_FOUND
372900000,Bulk Carrier
413375920,Chemical/Oil Products Tanker
574004160,UNKNOWN
525101568,Tug
374061000,Chemical/Oil Products Tanker
525101648,UNKNOWN
370967000,Vehicles Carrier
525501565,UNKNOWN
352003932,General Cargo Ship
525119218,Bulk Carrier
563217300,Crude Oil Tanker
525201037,UNKNOWN
352001621,NOT_FOUND
477884100,NOT_FOUND
355872000,Bulk Carrier
525200742,UNKNOWN
525501782,UNKNOWN
525701793,UNKNOWN
412704040,General Cargo Ship
525400684,Cement Carrier
538006862,Bulk Carrier
525016528,Offshore Tug/Supply Ship
209605000,Bulk Carrier
356820000,Bulk Carrier
520000000,UNKNOWN
636022683,NOT_FOUND
525100574,NOT_FOUND
525601240,UNKNOWN
229347000,Bulk Carrier
574004040,LPG Tanker
477133900,Bulk Carrier
525018336,UNKNOWN
525100173,UNKNOWN
311000358,Bulk Carrier
538008153,Chemical/Oil Products Tanker
525800284,NOT_FOUND
525100114,General Cargo Ship
636021548,Bulk Carrier
525018257,UNKNOWN
525018235,Tug
538006077,Crude Oil Tanker
248302000,Container Ship
525300101,UNKNOWN
412521350,NOT_FOUND
210737000,NOT_FOUND
567521000,General Cargo Ship
352978277,Bulk Carrier
352898746,Bulk Carrier
525114098,NOT_FOUND
548864000,General Cargo Ship
352004070,Bulk Carrier
538007952,Bulk Carrier
525018273,Offshore Tug/Supply Ship
525201969,UNKNOWN
636023387,Chemical/Oil Products Tanker
212131000,Bulk Carrier
636022043,Ro-Ro Cargo Ship
352200000,Bulk Carrier
305470000,General Cargo Ship
636022909,Bulk Carrier
527118352,NOT_FOUND
636021487,Bulk Carrier
525200022,UNKNOWN
525114043,Hospital Vessel
704643326,NOT_FOUND
525023349,UNKNOWN
352004477,Bulk Carrier
525011100,UNKNOWN
525201139,UNKNOWN
525117027,UNKNOWN
377531000,Bulk Carrier
525700557,UNKNOWN
636023163,Bulk Carrier
533170505,Tug
525800683,UNKNOWN
8,NOT_FOUND
525114125,UNKNOWN
373308000,General Cargo Ship
525022305,Chemical Tanker
525701563,UNKNOWN
311000676,Chemical/Oil Products Tanker
241255000,Crude Oil Tanker
525501711,UNKNOWN
525023084,UNKNOWN
352133000,General Cargo Ship
520003580,UNKNOWN
525012368,UNKNOWN
374578000,Bulk Carrier
538002402,Bulk/Oil Carrier
431241000,Container Ship
566950000,Container Ship
525701066,LNG Tanker
525015671,Oil Products Tanker
636021672,General Cargo Ship
357502000,General Cargo Ship
352004156,General Cargo Ship
525800312,UNKNOWN
311000705,Vehicles Carrier
370378000,Bulk Carrier
413468760,Chemical/Oil Products Tanker
525900989,UNKNOWN
503791000,Research Vessel
249947000,Bulk Carrier
636023731,Bulk Carrier
525500707,UNKNOWN
525010394,UNKNOWN
525101580,UNKNOWN
525015836,UNKNOWN
352004405,General Cargo Ship
229014000,Bulk Carrier
477706400,Bulk Carrier
563087600,Container Ship
525125566,UNKNOWN
477015700,Crude Oil Tanker
538090538,Bulk Carrier
525006391,Tug
538005747,Container Ship
525106004,Bulk Carrier
563015500,Chemical/Oil Products Tanker
373402000,General Cargo Ship
525010240,NOT_FOUND
525022145,UNKNOWN
353921000,General Cargo Ship
371444000,Container Ship
412362090,General Cargo Ship
413369990,Bulk Carrier
538006720,Bulk Carrier
525023124,UNKNOWN
525018140,UNKNOWN
525017094,Crude Oil Tanker
525004025,UNKNOWN
352003413,Chemical/Oil Products Tanker
525401678,Chemical/Oil Products Tanker
525300185,UNKNOWN
477866800,Bulk Carrier
477476700,Chemical/Oil Products Tanker
525005396,Oil Products Tanker
525018503,UNKNOWN
538003528,LPG Tanker
563213200,Wood Chips Carrier
525119086,Bulk Carrier
257523000,General Cargo Ship
525003462,UNKNOWN
413225090,NOT_FOUND
538006663,Bulk Carrier
538010020,Crude Oil Tanker
525200587,UNKNOWN
525101804,UNKNOWN
525005342,UNKNOWN
525601500,UNKNOWN
525007413,Crude Oil Tanker
566846000,General Cargo Ship
525100040,UNKNOWN
525121053,Bulk Carrier
525500217,UNKNOWN
241909000,Vehicles Carrier
525119143,UNKNOWN
413390180,Bulk Carrier
636021068,Bulk Carrier
525021305,Oil Products Tanker
525202004,UNKNOWN
563173200,Bulk Carrier
538005614,LPG Tanker
257117000,Bulk Carrier
525500061,UNKNOWN
525701831,Ro-Ro Cargo Ship
477716100,Container Ship
563091100,Container Ship
525701637,UNKNOWN
525117026,UNKNOWN
563032400,Chemical/Oil Products Tanker
525015839,Bulk Carrier
525501561,UNKNOWN
413381010,Bulk Carrier
477399500,Heavy Load Carrier
538009417,Crude Oil Tanker
525015780,UNKNOWN
538004047,NOT_FOUND
636018880,Bulk Carrier
219538000,Container Ship
525300781,UNKNOWN
525600852,UNKNOWN
311000733,Bulk Carrier
477625200,NOT_FOUND
525005075,UNKNOWN
525600282,UNKNOWN
525501467,UNKNOWN
228440700,General Cargo Ship
352004211,General Cargo Ship
525015135,General Cargo Ship
525112006,Bulk Carrier
525201511,Tug
525201642,UNKNOWN
525201144,UNKNOWN
352250000,Bulk Carrier
538011311,Crude Oil Tanker
413369450,Bulk Carrier
525801114,UNKNOWN
525100156,UNKNOWN
440193000,Bulk Carrier
525301819,UNKNOWN
477684600,General Cargo Ship
525300713,UNKNOWN
371844000,General Cargo Ship
525501965,UNKNOWN
525015886,UNKNOWN
525101687,UNKNOWN
352003865,Bulk Carrier
525500762,UNKNOWN
636021972,Bulk Carrier
477201800,Oil Products Tanker
566924000,Anchor Hoy
352003107,Container Ship
374018000,Bulk Carrier
477007300,Heavy Load Carrier
352001365,Chemical/Oil Products Tanker
525500545,UNKNOWN
525800936,UNKNOWN
525006216,Oil Products Tanker
353105000,Vehicles Carrier
525006152,UNKNOWN
525601523,UNKNOWN
636021386,Bulk Carrier
525008069,Oil Products Tanker
311000321,Vehicles Carrier
563014400,Bulk Carrier
525015292,General Cargo Ship
525016130,Container Ship
566879000,Container Ship
525600698,UNKNOWN
525012214,Bulk Carrier
352003175,Chemical/Oil Products Tanker
563041600,LNG Tanker
525500092,UNKNOWN
249076000,Container Ship
799999999,UNKNOWN
319330000,Yacht
636022798,Bulk Carrier
312406000,NOT_FOUND
538008990,Chemical/Oil Products Tanker
525500397,Tug
636022348,Container Ship
353953000,Chemical/Oil Products Tanker
256794000,Bulk Carrier
232029602,UNKNOWN
563103400,Container Ship
525119188,Bulk Carrier
503118160,UNKNOWN
419099500,Bulk Carrier
994037880,NOT_FOUND
525119101,Oil Products Tanker
431312000,Vehicles Carrier
525200332,UNKNOWN
353073000,Bulk Carrier
525021400,UNKNOWN
354260000,Bulk Carrier
572912210,Bulk Carrier
371135000,Bitumen Tanker
352001597,Bulk Carrier
525400092,UNKNOWN
636023175,Container Ship
477524200,Bulk Carrier
636020296,Bulk Carrier
440343000,Chemical/Oil Products Tanker
525601364,UNKNOWN
210970000,Bulk Carrier
477057700,Crude Oil Tanker
477906500,Bulk Carrier
352003697,General Cargo Ship
525008006,Oil Products Tanker
566044000,Vehicles Carrier
258105000,Chemical/Oil Products Tanker
309587000,General Cargo Ship
524024250,UNKNOWN
525101735,UNKNOWN
525101787,UNKNOWN
538004853,Oil Products Tanker
352003613,General Cargo Ship
563526000,Bulk Carrier
525500553,UNKNOWN
525300571,UNKNOWN
431794000,Bulk Carrier
525109011,LPG Tanker
574005680,Chemical/Oil Products Tanker
533180039,Chemical/Oil Products Tanker
413339610,Bulk Carrier
525401967,UNKNOWN
477147100,Chemical/Oil Products Tanker
994080700,NOT_FOUND
636021808,Bulk Carrier
563212200,Chemical/Oil Products Tanker
538003651,Container Ship
354857000,Bulk Carrier
525701854,General Cargo Ship
477504900,Container Ship
310669000,LNG Tanker
525119173,Offshore Tug/Supply Ship
525016680,General Cargo Ship
525022316,General Cargo Ship
525500451,UNKNOWN
232043527,Bulk Carrier
477696600,Bulk Carrier
419001624,Oil Products Tanker
338400363,UNKNOWN
525870980,UNKNOWN
538010536,Bulk Carrier
525113020,Bulk Carrier
525700850,UNKNOWN
548676000,General Cargo Ship
310755000,LNG Tanker
525300129,Bulk Carrier
525701509,UNKNOWN
311025800,General Cargo Ship
636018392,NOT_FOUND
525023308,Offshore Tug/Supply Ship
563220600,Bulk Carrier
311000247,LNG Tanker
432992000,Bulk Carrier
538007347,General Cargo Ship
271045135,Crude Oil Tanker
432807000,LNG Tanker
636017927,Bulk Carrier
636015590,Bulk Carrier
525300086,UNKNOWN
525120031,Bulk Carrier
525900634,UNKNOWN
525015313,Landing Craft
636022935,Vehicles Carrier
636022955,Container Ship
566818000,Bulk Carrier
525700290,UNKNOWN
374426000,Chemical/Oil Products Tanker
351754000,Bulk Carrier
525121035,Bulk Carrier
538008379,Chemical/Oil Products Tanker
525401775,Aggregates Carrier
525011085,Oil Products Tanker
538008015,Bulk Carrier
477950900,Chemical/Oil Products Tanker
525100996,UNKNOWN
525121010,Chemical/Oil Products Tanker
525201087,UNKNOWN
257033170,Chemical/Oil Products Tanker
538009726,Vehicles Carrier
525601249,UNKNOWN
525701713,UNKNOWN
538011041,Crude Oil Tanker
503073680,UNKNOWN
563117100,General Cargo Ship
538007897,Chemical Tanker
528166799,NOT_FOUND
374212000,Bulk Carrier
413381280,Container Ship
356826000,Bulk Carrier
636020367,Chemical/Oil Products Tanker
477686100,Crude Oil Tanker
503100000,UNKNOWN
636022860,Bulk Carrier
477907600,Container Ship
525002108,Tug
636020148,Bulk Carrier
525018453,UNKNOWN
563179400,Chemical/Oil Products Tanker
525121042,Chemical/Oil Products Tanker
525008073,Oil Products Tanker
525018045,UNKNOWN
477835500,Bulk Carrier
525701798,Tug
525601951,UNKNOWN
636022966,Bulk Carrier
525024415,UNKNOWN
525100248,Chemical Tanker
525006142,UNKNOWN
636018726,Chemical/Oil Products Tanker
636022159,Chemical/Oil Products Tanker
525200859,UNKNOWN
215218000,Bulk Carrier
257596000,Bulk Carrier
525700024,UNKNOWN
525021127,UNKNOWN
636015627,NOT_FOUND
525022056,UNKNOWN
525010235,UNKNOWN
413495780,Sail Training Ship
525200916,UNKNOWN
525300365,UNKNOWN
525300516,UNKNOWN
525301509,Tug
538010913,LNG Tanker
241796000,Crude Oil Tanker
414903000,Container Ship
525800173,UNKNOWN
636024029,Container Ship
304509000,General Cargo Ship
636020180,Bulk Carrier
525023136,General Cargo Ship
525012349,Bulk Carrier
255806294,Bulk Carrier
525400031,Passenger/Ro-Ro Cargo Ship
563033110,Tug
567495000,Bulk Carrier
356919000,NOT_FOUND
370410000,Bulk Carrier
566523000,Bulk Carrier
228391700,LNG Tanker
245678910,Hospital Vessel
372178000,Bulk Carrier
525024225,Tug
563124895,UNKNOWN
525500467,UNKNOWN
538007597,Crude Oil Tanker
477234300,Bulk Carrier
533132398,UNKNOWN
477201900,Heavy Load Carrier
525019335,Tug
636022787,Container Ship
538004092,Bulk Carrier
563212700,Wood Chips Carrier
566556000,Chemical/Oil Products Tanker
372526000,Bulk Carrier
256741000,Bulk Carrier
209243000,Bulk Carrier
351949000,Bulk Carrier
538009374,LNG Tanker
219025316,Chemical/Oil Products Tanker
563103700,Chemical/Oil Products Tanker
525110000,UNKNOWN
525022134,Dredger
538008984,Bulk Carrier
525015514,UNKNOWN
525701883,Deck Cargo Ship
525009851,UNKNOWN
636019653,Bulk Carrier
525121005,LPG Tanker
370168000,LNG Tanker
525701815,Aggregates Carrier
259148000,LNG Tanker
525022231,UNKNOWN
525005282,Tug
525200412,UNKNOWN
311000228,LNG Tanker
525401726,UNKNOWN
525601566,Tug
525000012,UNKNOWN
563187600,Chemical/Oil Products Tanker
525701622,UNKNOWN
525400842,UNKNOWN
525700749,UNKNOWN
525010063,UNKNOWN
636019592,Bulk Carrier
525600458,UNKNOWN
309362000,Bulk Carrier
525003018,NOT_FOUND
525212013,UNKNOWN
352986165,Bulk Carrier
538007951,Bulk Carrier
525600237,UNKNOWN
525010046,UNKNOWN
352373000,Bulk Carrier
525701032,UNKNOWN
538003172,Chemical/Oil Products Tanker
525003451,UNKNOWN
525119168,Tug
636019528,Bulk Carrier
538009862,Bulk Carrier
567065500,Chemical/Oil Products Tanker
525015670,Oil Products Tanker
525003190,UNKNOWN
525005338,Oil Products Tanker
565312000,Bulk Carrier
525701901,Bulk Carrier
372487000,LNG Tanker
563205900,Chemical/Oil Products Tanker
371090000,Bulk Carrier
525200401,Tug
525800318,UNKNOWN
574005700,Bulk Carrier
574000580,Bulk Carrier
525701518,UNKNOWN
219031760,NOT_FOUND
525701870,UNKNOWN
525003306,UNKNOWN
352002485,Bulk Carrier
525101949,UNKNOWN
525009123,UNKNOWN
636022894,Bulk Carrier
525400725,UNKNOWN
248546000,Bulk Carrier
525301377,UNKNOWN
351693000,NOT_FOUND
525300720,UNKNOWN
525016643,UNKNOWN
441310000,Vehicles Carrier
533000981,Tug
525401780,UNKNOWN
525501489,Tug
538006501,Chemical/Oil Products Tanker
525700554,UNKNOWN
525015320,NOT_FOUND
477987600,Container Ship
525200978,UNKNOWN
636023046,Container Ship
525701760,UNKNOWN
352596000,Chemical/Oil Products Tanker
355857000,Bulk Carrier
563205200,Container Ship
525701412,Tug
525019569,FSO
211211760,UNKNOWN
211920000,UNKNOWN
373310000,Vehicles Carrier
533000026,UNKNOWN
525114038,Naval/Naval Auxiliary
525019669,Bitumen Tanker
525114117,UNKNOWN
525021344,UNKNOWN
538010421,Bulk Carrier
525400827,UNKNOWN
525601250,UNKNOWN
352004579,Vehicles Carrier
525003650,UNKNOWN
525021273,Landing Craft
538010516,LNG Tanker
372224000,NOT_FOUND
525800410,UNKNOWN
408919000,LNG Tanker
244140934,UNKNOWN
525301140,Tug
538006761,Chemical/Oil Products Tanker
253639000,Livestock Carrier
563188900,General Cargo Ship
574004320,Bulk Carrier
525114110,Patrol Vessel
525401214,UNKNOWN
533170317,Tug
636020697,General Cargo Ship
566407000,Container Ship
525114105,UNKNOWN
477986300,Bulk Carrier
249650000,Bulk Carrier
477979700,Bulk Carrier
353862000,Bulk Carrier
525019676,UNKNOWN
525600392,UNKNOWN
525114111,UNKNOWN
636014044,Crude Oil Tanker
525400952,UNKNOWN
352001153,Bulk Carrier
525010290,UNKNOWN
525000002,UNKNOWN
525500299,UNKNOWN
525200438,UNKNOWN
312695000,NOT_FOUND
525024167,UNKNOWN
525021115,UNKNOWN
357794000,Chemical/Oil Products Tanker
525000003,UNKNOWN
525100080,UNKNOWN
525300940,Patrol Vessel
525900352,UNKNOWN
525014087,UNKNOWN
538005532,Chemical/Oil Products Tanker
525014132,NOT_FOUND
525019624,Non Propelled Barge
563087700,NOT_FOUND
525000653,UNKNOWN
538004337,NOT_FOUND
636014077,LPG Tanker
525100990,Landing Craft
525700809,UNKNOWN
525102002,Offshore Tug/Supply Ship
525601741,UNKNOWN
525800594,UNKNOWN
525024156,Tug
538008140,Bulk Carrier
525114023,UNKNOWN
525601230,UNKNOWN
374745000,General Cargo Ship
525018481,UNKNOWN
636021736,Container Ship
352003141,Bulk Carrier
258964000,General Cargo Ship
382933000,UNKNOWN
636024382,Bulk Carrier
525022126,UNKNOWN
525500530,UNKNOWN
636017422,General Cargo Ship
477372200,Bulk Carrier
525601443,General Cargo Ship
525018074,UNKNOWN
356819000,Chemical/Oil Products Tanker
431999655,UNKNOWN
525018443,UNKNOWN
525600515,UNKNOWN
405000376,Chemical/Oil Products Tanker
525300764,UNKNOWN
255806105,Container Ship
352659000,General Cargo Ship
525022062,UNKNOWN
636021290,Bulk Carrier
533170692,Tug
525015217,Oil Products Tanker
229770000,Chemical/Oil Products Tanker
525900732,UNKNOWN
414352000,Bulk Carrier
525300063,UNKNOWN
525015296,General Cargo Ship
525019417,Container Ship
371238000,Bulk Carrier
525701794,UNKNOWN
538005473,Crude Oil Tanker
525005376,UNKNOWN
636022788,Container Ship
419667000,Chemical/Oil Products Tanker
525009052,Chemical/Oil Products Tanker
352978143,Bulk Carrier
374658000,Container Ship
352003105,Container Ship
229748000,Chemical/Oil Products Tanker
525300956,Tug
353314000,NOT_FOUND
314709000,Bulk Carrier
566695000,Offshore Tug/Supply Ship
525301500,UNKNOWN
525119072,NOT_FOUND
525119027,UNKNOWN
525010226,UNKNOWN
525601586,UNKNOWN
525200723,Passenger/Ro-Ro Cargo Ship
525005269,UNKNOWN
565870000,NOT_FOUND
525100286,UNKNOWN
525300158,UNKNOWN
525119010,Cement Carrier
477202200,Crude Oil Tanker
525701908,UNKNOWN
563129700,Bulk Carrier
525701787,Tug
525300701,UNKNOWN
567025000,Bulk Carrier
525701759,UNKNOWN
477293200,Container Ship
352004443,Bulk Carrier
525400764,UNKNOWN
525100000,Passenger/Ro-Ro Cargo Ship
525101318,Bulk Carrier
355612000,General Cargo Ship
636020152,Bulk Carrier
525018009,UNKNOWN
525005390,UNKNOWN
636018273,Bulk Carrier
525701809,Oil Products Tanker
352001011,Bulk Carrier
525013871,NOT_FOUND
538009030,Bulk Carrier
525100325,General Cargo Ship
636023631,Bulk Carrier
538009773,General Cargo Ship
525004018,Patrol Vessel
371397000,Bulk Carrier
525200389,UNKNOWN
525022135,UNKNOWN
525016188,UNKNOWN
525007119,Oil Products Tanker
214709043,UNKNOWN
574961000,General Cargo Ship
525401367,UNKNOWN
525201445,UNKNOWN
525010344,Utility Vessel
566100000,Bulk Carrier
525015840,General Cargo Ship
526573932,NOT_FOUND
525023276,UNKNOWN
525023296,UNKNOWN
636091883,Container Ship
525205006,UNKNOWN
636021460,Chemical/Oil Products Tanker
525006237,UNKNOWN
352003121,Bulk Carrier
305346000,Container Ship
352002445,Bulk Carrier
563156500,LPG Tanker
525003251,UNKNOWN
352002619,General Cargo Ship
525100175,UNKNOWN
574005830,Chemical/Oil Products Tanker
370696000,Bulk Carrier
525006336,UNKNOWN
525100454,Dredger
636023771,Container Ship
525300032,Offshore Tug/Supply Ship
258706000,Chemical/Oil Products Tanker
525020158,Landing Craft
210828000,Bulk Carrier
525401344,General Cargo Ship
371801000,Bulk Carrier
636019819,Bulk Carrier
636018701,Container Ship
403086000,Chemical/Oil Products Tanker
457595000,NOT_FOUND
636022526,Bulk Carrier
525021304,UNKNOWN
413229350,Bulk Carrier
666000001,Tug
525600949,UNKNOWN
525601215,UNKNOWN
477813300,Bulk Carrier
564731000,Bulk Carrier
538008658,Bulk Carrier
601919900,Bulk Carrier
311000154,Bulk Carrier
525400909,UNKNOWN
525200309,UNKNOWN
525600028,UNKNOWN
525022181,UNKNOWN
525601106,UNKNOWN
525303030,UNKNOWN
403004000,Chemical/Oil Products Tanker
352003334,Chemical/Oil Products Tanker
211577000,Heavy Load Carrier
477211700,Bulk Carrier
525800817,UNKNOWN
636013854,Bulk Carrier
525022196,UNKNOWN
525016441,Landing Craft
525990000,Oil Products Tanker
403532000,Crude Oil Tanker
525500147,General Cargo Ship
636018299,Bulk Carrier
372685000,Bulk Carrier
538011312,Bulk Carrier
525010051,UNKNOWN
636014887,Bulk Carrier
352980861,Container Ship
525200115,UNKNOWN
526294142,NOT_FOUND
352004249,NOT_FOUND
525120032,Bulk Carrier
525701057,UNKNOWN
525200123,UNKNOWN
525201824,UNKNOWN
524288014,UNKNOWN
477112800,Bulk Carrier
525600594,UNKNOWN
525500386,Passenger Ship
636023610,Bulk Carrier
413473010,Vehicles Carrier
525020058,NOT_FOUND
525400583,UNKNOWN
373603000,General Cargo Ship
351366000,Chemical/Oil Products Tanker
371586000,Bulk Carrier
636020809,Bulk Carrier
525010201,UNKNOWN
563229300,Container Ship
563206400,Chemical/Oil Products Tanker
525701832,UNKNOWN
525005391,UNKNOWN
525021110,UNKNOWN
538004903,Bulk Carrier
232051420,Bulk Carrier
538008423,Crude Oil Tanker
525300311,UNKNOWN
574000920,Bulk Carrier
525501346,UNKNOWN
477524500,Bulk Carrier
525101331,UNKNOWN
636018768,Container Ship
525012101,UNKNOWN
564596000,Bulk Carrier
413379840,Chemical Tanker
525200165,UNKNOWN
548539000,General Cargo Ship
538005044,Bulk Carrier
352002526,General Cargo Ship
232057386,UNKNOWN
525501665,UNKNOWN
525019683,Cement Carrier
229738000,Crude Oil Tanker
525800642,UNKNOWN
477941300,Bulk Carrier
636016657,Bulk Carrier
311001527,Chemical/Oil Products Tanker
538009727,Vehicles Carrier
525701968,UNKNOWN
525015992,UNKNOWN
538009426,Bulk Carrier
525701789,UNKNOWN
9130279,NOT_FOUND
525100020,UNKNOWN
525800123,UNKNOWN
256591000,Bulk Carrier
352003705,General Cargo Ship
440304000,Chemical/Oil Products Tanker
527218319,NOT_FOUND
354161000,Bulk Carrier
538011163,Bulk Carrier
525100313,Tug
525018430,Tug
219436000,Chemical/Oil Products Tanker
525119225,UNKNOWN
525500365,UNKNOWN
525022287,UNKNOWN
525701697,UNKNOWN
525400567,UNKNOWN
525023409,UNKNOWN
373746000,Bulk Carrier
525011074,UNKNOWN
636018652,Bulk Carrier
525800853,UNKNOWN
636022816,Wood Chips Carrier
525601722,Tug
563128600,General Cargo Ship
636021976,Chemical/Oil Products Tanker
228415700,LNG Tanker
525020028,UNKNOWN
353840000,Chemical/Oil Products Tanker
352978162,LPG Tanker
525024257,Bunkering Tanker
525701051,Tug
626508000,NOT_FOUND
352002583,Bulk Carrier
414387000,Bulk Carrier
525005187,UNKNOWN
255915664,Container Ship
525300413,UNKNOWN
371129000,General Cargo Ship
525200107,UNKNOWN
525024289,UNKNOWN
244142000,General Cargo Ship
372287000,Bulk Carrier
373982000,Chemical Tanker
